datetime,open,high,low,close,volume,ticker,ema9,sma10,sma20,sma50,sma100,sma150,sma200,oa_ema9,oa_sma10,oa_sma20,oa_sma50,oa_sma100,oa_sma150,oa_sma200,OpenCloseRange$,OpenCloseRange%,GreenCandle,RedCandle,DojiCandle,NextGreen,NextRed,PrevGreen,PrevRed,GapDir,Gap$,Gap%
1997-12-18 16:00:00,96.94,96.94,95.22,95.78,4644800,SPY,96.66951591632996,97.084,96.8075,95.12799999999999,94.5011,92.69066666666667,89.2266,1,0,1,1,1,1,1,-1.1599999999999966,-1.196616463792033,0,1,0,1,0,0,1,Up,0.12999999999999545,0.13428364838342677
1997-12-19 16:00:00,94.53,95.88,92.38,94.69,8513300,SPY,96.27361273306397,96.65899999999999,96.7375,95.0786,94.495,92.76546666666667,89.29584999999999,0,0,0,0,1,1,1,0.1599999999999966,0.16925843647518946,1,0,0,0,1,0,1,Down,-1.25,-1.3050741282104823
1997-12-22 16:00:00,95.44,96.03,94.33,95.31,5135900,SPY,96.08089018645119,96.324,96.6655,95.04719999999999,94.495,92.83773333333333,89.36395,0,0,0,1,1,1,1,-0.12999999999999545,-0.1362112321877572,0,1,0,0,1,1,0,Up,0.75,0.7920582954905482
1997-12-23 16:00:00,95.44,95.63,93.53,93.69,4436500,SPY,95.60271214916095,95.88700000000001,96.6,94.9816,94.4825,92.90106666666667,89.42614999999999,0,0,0,1,1,1,1,-1.75,-1.8336127409891032,0,1,0,0,1,0,1,Up,0.12999999999999545,0.1363970202497067
1997-12-24 16:00:00,94.44,94.44,93.25,93.41,2019200,SPY,95.16416971932877,95.506,96.50800000000001,94.90980000000002,94.46379999999999,92.96379999999999,89.49055,0,0,0,0,0,1,1,-1.0300000000000011,-1.090639559508684,0,1,0,0,1,0,1,Up,0.75,0.8005123278898496
1997-12-26 16:00:00,94.13,94.13,93.41,93.78,941800,SPY,94.88733577546301,95.328,96.4205,94.8498,94.4491,93.02293333333334,89.56305,0,0,0,0,0,1,1,-0.3499999999999943,-0.37182619781153126,0,1,0,1,0,0,1,Up,0.7199999999999989,0.7707954180494582
1997-12-29 16:00:00,94.59,95.72,94.44,95.72,2075000,SPY,95.05386862037042,95.325,96.425,94.8592,94.4449,93.09353333333334,89.64320000000002,0,0,0,0,1,1,1,1.1299999999999955,1.1946294534305903,1,0,0,1,0,0,1,Up,0.8100000000000023,0.8637236084452999
1997-12-30 16:00:00,95.94,97.25,95.84,97.13,3606500,SPY,95.46909489629634,95.366,96.377,94.91419999999998,94.4631,93.17366666666666,89.72930000000001,1,1,0,1,1,1,1,1.1899999999999977,1.240358557431726,1,0,0,0,1,1,0,Up,0.21999999999999886,0.22983702465524328
1997-12-31 16:00:00,96.88,97.63,96.69,96.84,4341000,SPY,95.74327591703707,95.316,96.34400000000001,94.9384,94.49769999999998,93.2554,89.81824999999999,1,1,1,1,1,1,1,-0.03999999999999204,-0.041288191577200706,0,1,0,1,0,1,0,Down,-0.25,-0.2573870071038814
1998-01-02 16:00:00,97.31,97.66,96.53,97.56,2360700,SPY,96.10662073362965,95.39099999999999,96.333,94.94,94.5327,93.33726666666666,89.91215,1,1,1,1,1,1,1,0.25,0.256910903298736,1,0,0,0,1,0,1,Up,0.46999999999999886,0.4853366377529934
1998-01-05 16:00:00,97.84,98.44,96.78,97.78,4188300,SPY,96.44129658690373,95.591,96.3375,94.9588,94.5849,93.42413333333333,90.00914999999999,1,1,1,1,1,1,1,-0.060000000000002274,-0.06132461161079546,0,1,0,0,1,1,0,Up,0.28000000000000114,0.28700287002870145
1998-01-06 16:00:00,97.25,97.28,96.19,96.22,3152700,SPY,96.397037269523,95.744,96.2015,94.98440000000001,94.6243,93.50266666666667,90.09805,1,1,1,1,1,1,1,-1.0300000000000011,-1.059125964010284,0,1,0,1,0,0,1,Down,-0.5300000000000011,-0.5420331356105554
1998-01-07 16:00:00,96.09,96.94,95.22,96.56,4413700,SPY,96.4296298156184,95.869,96.09649999999999,95.03559999999999,94.66239999999999,93.58366666666666,90.1832,0,1,0,1,1,1,1,0.46999999999999886,0.4891247788531573,1,0,0,0,1,0,1,Down,-0.12999999999999545,-0.13510704635210502
1998-01-08 16:00:00,96.31,96.31,95.38,95.38,3820500,SPY,96.21970385249472,96.03799999999998,95.9625,95.19939999999998,94.71959999999999,93.6544,90.26635,1,1,1,1,1,1,1,-0.9300000000000068,-0.965631813934178,0,1,0,0,1,1,0,Down,-0.25,-0.25890637945318973
1998-01-09 16:00:00,95.25,95.5,91.91,92.31,10190900,SPY,95.43776308199578,95.928,95.717,95.20120000000001,94.72640000000001,93.69393333333333,90.33245000000001,0,0,0,1,1,1,1,-2.9399999999999977,-3.086614173228344,0,1,0,1,0,0,1,Down,-0.12999999999999545,-0.136296917592782
1998-01-12 16:00:00,91.13,94.19,90.91,94.0,11375500,SPY,95.15021046559663,95.95,95.639,95.2418,94.73800000000001,93.74186666666667,90.41745,0,0,0,0,0,0,1,2.8700000000000045,3.1493470865796165,1,0,0,1,0,0,1,Down,-1.1800000000000068,-1.2783013757989456
1998-01-13 16:00:00,94.63,95.38,94.22,95.31,5167500,SPY,95.1821683724773,95.90899999999999,95.61699999999999,95.3492,94.74860000000001,93.79726666666667,90.51774999999999,0,0,0,0,0,1,1,0.6800000000000068,0.7185881855648387,1,0,0,1,0,1,0,Up,0.6299999999999955,0.670212765957442
1998-01-14 16:00:00,95.69,95.97,94.72,95.75,3660500,SPY,95.29573469798186,95.771,95.5685,95.42299999999999,94.78030000000001,93.85373333333332,90.6172,1,0,1,1,1,1,1,0.060000000000002274,0.06270247674783391,1,0,0,0,1,1,0,Up,0.37999999999999545,0.39869898226838263
1998-01-15 16:00:00,95.5,95.75,94.81,94.84,2829400,SPY,95.20458775838549,95.571,95.4435,95.4322,94.8031,93.893,90.71889999999999,1,0,1,1,1,1,1,-0.6599999999999966,-0.691099476439787,0,1,0,1,0,1,0,Down,-0.25,-0.26109660574412535
1998-01-16 16:00:00,96.25,96.69,95.66,96.31,4373700,SPY,95.42567020670839,95.446,95.41850000000001,95.47720000000001,94.844,93.93673333333334,90.8259,1,1,1,1,1,1,1,0.060000000000002274,0.0623376623376647,1,0,0,1,0,0,1,Up,1.4099999999999966,1.4867144664698402
1998-01-20 16:00:00,96.69,98.02,96.5,97.97,4981800,SPY,95.93453616536672,95.465,95.528,95.55040000000001,94.9151,93.99133333333334,90.93655000000001,1,1,1,1,1,1,1,1.2800000000000011,1.3238183886648063,1,0,0,0,1,1,0,Up,0.37999999999999545,0.39455923580105434
1998-01-21 16:00:00,97.22,97.69,96.16,97.0,4680500,SPY,96.14762893229339,95.543,95.6435,95.61140000000002,94.96980000000002,94.03966666666668,91.04085,1,1,1,1,1,1,1,-0.21999999999999886,-0.2262908866488365,0,1,0,0,1,1,0,Down,-0.75,-0.7655404715729305
1998-01-22 16:00:00,96.16,96.88,95.88,96.13,4534900,SPY,96.14410314583472,95.5,95.68449999999999,95.67519999999999,95.03049999999999,94.0852,91.13804999999998,1,1,1,1,1,1,1,-0.030000000000001137,-0.0311980033277882,0,1,0,0,1,0,1,Down,-0.8400000000000034,-0.8659793814433026
1998-01-23 16:00:00,96.5,96.78,95.0,95.91,6318100,SPY,96.09728251666779,95.553,95.7955,95.7458,95.0858,94.12373333333333,91.23730000000002,1,1,1,1,1,1,1,-0.5900000000000034,-0.6113989637305735,0,1,0,0,1,0,1,Up,0.37000000000000455,0.3848954540726147
1998-01-26 16:00:00,96.38,96.73,93.75,95.78,4354200,SPY,96.03382601333425,95.9,95.914,95.8132,95.11,94.16506666666668,91.3373,1,1,1,1,1,1,1,-0.5999999999999943,-0.6225357958082531,0,1,0,1,0,0,1,Up,0.46999999999999886,0.49004274840996653
1998-01-27 16:00:00,95.81,98.0,95.66,96.94,6736300,SPY,96.21506081066741,96.194,96.072,95.942,95.15129999999999,94.2286,91.4551,0,0,0,0,1,1,1,1.1299999999999955,1.1794175973280403,1,0,0,1,0,0,1,Up,0.030000000000001137,0.03132177907705276
1998-01-28 16:00:00,97.41,98.11,97.19,97.72,4159200,SPY,96.51604864853392,96.435,96.172,96.05760000000001,95.1937,94.28253333333333,91.5719,1,1,1,1,1,1,1,0.3100000000000023,0.31824248023817087,1,0,0,1,0,1,0,Up,0.46999999999999886,0.48483598101918596
1998-01-29 16:00:00,97.84,99.56,97.56,98.19,7977300,SPY,96.85083891882715,96.679,96.225,96.16019999999999,95.24419999999998,94.344,91.68469999999999,1,1,1,1,1,1,1,0.3499999999999943,0.35772690106295413,1,0,0,0,1,1,0,Up,0.12000000000000455,0.12279983626688963
1998-01-30 16:00:00,98.78,98.97,98.0,98.31,3647400,SPY,97.14267113506173,97.026,96.2985,96.2308,95.29180000000001,94.409,91.79375,1,1,1,1,1,1,1,-0.46999999999999886,-0.4758048187892275,0,1,0,1,0,1,0,Up,0.5900000000000034,0.6008758529381846
1998-02-02 16:00:00,99.91,100.5,99.75,100.13,5733600,SPY,97.7401369080494,97.40799999999999,96.42699999999999,96.34960000000001,95.3575,94.48413333333333,91.91345000000001,1,1,1,1,1,1,1,0.21999999999999886,0.22019817836052333,1,0,0,1,0,0,1,Up,1.5999999999999943,1.627504831654963
1998-02-03 16:00:00,100.0,100.81,99.72,100.69,2743000,SPY,98.33010952643953,97.67999999999999,96.5725,96.47019999999999,95.4463,94.56666666666666,92.0341,1,1,1,1,1,1,1,0.6899999999999977,0.6899999999999977,1,0,0,1,0,1,0,Down,-0.12999999999999545,-0.12983121941475628
1998-02-04 16:00:00,100.28,101.16,99.94,100.56,3373800,SPY,98.77608762115162,98.03599999999999,96.7895,96.5596,95.5406,94.64146666666666,92.1566,1,1,1,1,1,1,1,0.28000000000000114,0.2792181890706035,1,0,0,0,1,1,0,Down,-0.4099999999999966,-0.40719038633429
1998-02-05 16:00:00,101.31,101.59,100.03,100.5,4817100,SPY,99.1208700969213,98.473,96.9865,96.6346,95.619,94.70753333333333,92.27045,1,1,1,1,1,1,1,-0.8100000000000023,-0.7995262066923328,0,1,0,1,0,1,0,Up,0.75,0.7458233890214797
1998-02-06 16:00:00,101.0,101.63,100.69,101.63,5679700,SPY,99.62269607753703,99.04499999999999,97.299,96.76720000000002,95.7103,94.77133333333335,92.38955,1,1,1,1,1,1,1,0.6299999999999955,0.6237623762376193,1,0,0,0,1,0,1,Up,0.5,0.4975124378109453
1998-02-09 16:00:00,101.72,101.75,100.72,101.22,2303300,SPY,99.94215686202963,99.589,97.74449999999999,96.8866,95.7731,94.8386,92.50855,1,1,1,1,1,1,1,-0.5,-0.4915454187966968,0,1,0,1,0,1,0,Up,0.09000000000000341,0.08855652858408286
1998-02-10 16:00:00,101.44,102.47,101.19,102.14,3639900,SPY,100.3817254896237,100.10900000000001,98.1515,97.0188,95.84609999999999,94.90566666666666,92.6366,1,1,1,1,1,1,1,0.7000000000000028,0.6900630914826527,1,0,0,1,0,0,1,Up,0.21999999999999886,0.217348350128432
1998-02-11 16:00:00,102.09,103.19,101.7,102.16,4068700,SPY,100.73738039169898,100.553,98.494,97.14939999999999,95.9155,94.97966666666666,92.76100000000001,1,1,1,1,1,1,1,0.06999999999999318,0.06856695072974157,1,0,0,1,0,1,0,Down,-0.04999999999999716,-0.04895241824945874
1998-02-12 16:00:00,101.72,102.94,100.88,102.53,4988200,SPY,101.09590431335918,100.987,98.833,97.23820000000002,95.98989999999999,95.05359999999999,92.8752,1,1,1,1,1,1,1,0.8100000000000023,0.796303578450651,1,0,0,0,1,1,0,Down,-0.4399999999999977,-0.4306969459671082
1998-02-13 16:00:00,102.19,102.94,101.88,102.06,2049900,SPY,101.28872345068736,101.362,99.19399999999999,97.3294,96.0538,95.122,92.98504999999999,1,1,1,1,1,1,1,-0.12999999999999545,-0.1272140131128246,0,1,0,0,1,1,0,Down,-0.3400000000000034,-0.3316102604115902
1998-02-17 16:00:00,102.81,103.09,102.16,102.44,3014900,SPY,101.51897876054989,101.593,99.5005,97.4226,96.1269,95.1912,93.09725,1,1,1,1,1,1,1,-0.37000000000000455,-0.35988717050870983,0,1,0,1,0,0,1,Up,0.75,0.7348618459729571
1998-02-18 16:00:00,102.31,103.48,102.28,103.34,2982000,SPY,101.88318300843991,101.85799999999999,99.76899999999999,97.53559999999999,96.21690000000001,95.26259999999999,93.20675,1,1,1,1,1,1,1,1.0300000000000011,1.0067442087772467,1,0,0,0,1,0,1,Down,-0.12999999999999545,-0.12690355329948796
1998-02-19 16:00:00,103.25,103.41,102.75,102.89,3383400,SPY,102.08454640675194,102.09100000000001,100.0635,97.6146,96.3089,95.32393333333333,93.3043,1,1,1,1,1,1,1,-0.35999999999999943,-0.3486682808716701,0,1,0,1,0,1,0,Down,-0.09000000000000341,-0.08709115540933172
1998-02-20 16:00:00,103.08,103.75,102.38,103.66,3677000,SPY,102.39963712540155,102.407,100.44,97.71459999999999,96.4008,95.39313333333332,93.40605000000001,1,1,1,1,1,1,1,0.5799999999999983,0.5626697710516088,1,0,0,0,1,0,1,Up,0.18999999999999773,0.18466323257847966
1998-02-23 16:00:00,104.25,104.25,103.34,104.06,3220300,SPY,102.73170970032125,102.65,100.8475,97.83460000000001,96.4876,95.47820000000002,93.51885,1,1,1,1,1,1,1,-0.18999999999999773,-0.1822541966426837,0,1,0,0,1,1,0,Up,0.5900000000000034,0.5691684352691524
1998-02-24 16:00:00,103.91,104.09,102.94,103.25,3305200,SPY,102.83536776025701,102.853,101.221,97.9552,96.5763,95.5578,93.6248,1,1,1,1,1,1,1,-0.6599999999999966,-0.635165046675004,0,1,0,1,0,0,1,Down,-0.15000000000000568,-0.14414760714972677
1998-02-25 16:00:00,103.75,104.88,103.63,104.53,3409600,SPY,103.17429420820562,103.09200000000001,101.6005,98.13459999999999,96.665,95.62979999999999,93.7343,1,1,1,1,1,1,1,0.7800000000000011,0.7518072289156638,1,0,0,1,0,0,1,Up,0.5,0.48426150121065376
1998-02-26 16:00:00,104.44,105.22,104.19,105.13,3171600,SPY,103.5654353665645,103.38900000000001,101.97099999999999,98.3222,96.75470000000001,95.70606666666667,93.83994999999999,1,1,1,1,1,1,1,0.6899999999999977,0.6606664113366505,1,0,0,1,0,1,0,Down,-0.09000000000000341,-0.08609968430116083
1998-02-27 16:00:00,104.97,105.53,104.53,105.0,3424000,SPY,103.85234829325161,103.636,102.3115,98.48780000000001,96.8383,95.7788,93.94664999999999,1,1,1,1,1,1,1,0.030000000000001137,0.028579594169763873,1,0,0,0,1,1,0,Down,-0.1599999999999966,-0.15219252354227775
1998-03-02 16:00:00,105.25,105.75,104.63,104.91,4205300,SPY,104.0638786346013,103.921,102.6415,98.6392,96.91460000000001,95.85193333333333,94.05214999999998,1,1,1,1,1,1,1,-0.3400000000000034,-0.3230403800475092,0,1,0,1,0,1,0,Up,0.25,0.2380952380952381
1998-03-03 16:00:00,104.53,105.63,104.53,105.5,3343300,SPY,104.35110290768105,104.227,102.91,98.81299999999999,96.9877,95.9288,94.15775,1,1,1,1,1,1,1,0.9699999999999989,0.9279632641346971,1,0,0,0,1,0,1,Down,-0.37999999999999545,-0.36221523210370365
1998-03-04 16:00:00,105.09,105.41,104.06,104.88,4388100,SPY,104.45688232614485,104.381,103.11949999999999,98.995,97.0615,95.99906666666666,94.26674999999999,1,1,1,1,1,1,1,-0.21000000000000796,-0.19982871824151485,0,1,0,1,0,1,0,Down,-0.4099999999999966,-0.38862559241705835
1998-03-05 16:00:00,103.5,104.44,103.16,103.81,7243400,SPY,104.32750586091589,104.473,103.282,99.17740000000002,97.12800000000001,96.0558,94.36845000000001,0,0,1,1,1,1,1,0.3100000000000023,0.2995169082125626,1,0,0,1,0,0,1,Down,-1.3799999999999955,-1.3157894736842062
1998-03-06 16:00:00,104.56,105.88,104.44,105.86,6755000,SPY,104.63400468873272,104.69300000000001,103.55,99.3884,97.21779999999998,96.12613333333333,94.47540000000001,0,0,1,1,1,1,1,1.2999999999999972,1.2433052792654906,1,0,0,0,0,1,0,Up,0.75,0.7224737501204123
1998-03-09 16:00:00,105.53,106.22,105.25,105.53,3341200,SPY,104.81320375098619,104.84,103.745,99.6252,97.3034,96.19673333333334,94.58210000000001,1,1,1,1,1,1,1,0.0,0.0,0,0,1,1,0,1,0,Down,-0.3299999999999983,-0.3117324768562236
1998-03-10 16:00:00,106.22,106.84,105.94,106.66,5331000,SPY,105.18256300078895,105.181,104.01700000000001,99.8902,97.4,96.2726,94.6954,1,1,1,1,1,1,1,0.4399999999999977,0.41423460741856316,1,0,0,1,0,0,0,Up,0.6899999999999977,0.6538425092390767
1998-03-11 16:00:00,106.97,107.31,106.78,107.09,3428200,SPY,105.56405040063117,105.43700000000001,104.2645,100.15639999999999,97.50309999999999,96.35153333333334,94.8063,1,1,1,1,1,1,1,0.12000000000000455,0.11218098532299199,1,0,0,1,0,1,0,Up,0.3100000000000023,0.290643165197827
1998-03-12 16:00:00,107.09,107.59,106.5,107.41,3144300,SPY,105.93324032050495,105.66499999999999,104.527,100.3902,97.62469999999999,96.42666666666666,94.91770000000001,1,1,1,1,1,1,1,0.3199999999999932,0.29881408161358963,1,0,0,0,1,1,0,Up,0.0,0.0
1998-03-13 16:00:00,107.84,108.0,106.88,107.09,2847600,SPY,106.16459225640398,105.874,104.755,100.58940000000001,97.7518,96.5052,95.0276,1,1,1,1,1,1,1,-0.75,-0.6954747774480712,0,1,0,1,0,1,0,Up,0.4300000000000068,0.40033516432362615
1998-03-16 16:00:00,107.84,108.34,107.53,108.28,3193600,SPY,106.58767380512319,106.21099999999998,105.066,100.81819999999999,97.8783,96.60453333333332,95.14609999999999,1,1,1,1,1,1,1,0.4399999999999977,0.40801186943619966,1,0,0,1,0,0,1,Up,0.75,0.7003455037818657
1998-03-17 16:00:00,108.31,108.56,107.66,108.56,4572500,SPY,106.98213904409856,106.51700000000001,105.372,101.0382,97.9891,96.7012,95.2625,1,1,1,1,1,1,1,0.25,0.23081894561905641,1,0,0,1,0,1,0,Up,0.030000000000001137,0.027705947543407033
1998-03-18 16:00:00,108.25,108.94,108.03,108.88,1874400,SPY,107.36171123527885,106.917,105.649,101.2602,98.10949999999998,96.81,95.38315,1,1,1,1,1,1,1,0.6299999999999955,0.5819861431870628,1,0,0,1,0,1,0,Down,-0.3100000000000023,-0.2855563743551974
1998-03-19 16:00:00,108.97,109.38,108.66,109.34,2475800,SPY,107.75736898822308,107.47,105.97149999999999,101.5226,98.2535,96.92373333333333,95.50765000000001,1,1,1,1,1,1,1,0.37000000000000455,0.33954299348444944,1,0,0,1,0,1,0,Up,0.09000000000000341,0.0826598089640002
1998-03-20 16:00:00,109.56,110.19,108.88,109.88,3001000,SPY,108.18189519057847,107.872,106.2825,101.78900000000002,98.41230000000002,97.03793333333334,95.635,1,1,1,1,1,1,1,0.3199999999999932,0.29207740051112924,1,0,0,0,1,1,0,Up,0.21999999999999886,0.20120724346076352
1998-03-23 16:00:00,109.72,110.31,109.41,109.63,4453100,SPY,108.47151615246278,108.282,106.56099999999999,102.074,98.6367,97.17106666666666,95.7593,1,1,1,1,1,1,1,-0.09000000000000341,-0.08202697776157802,0,1,0,1,0,1,0,Down,-0.1599999999999966,-0.14561339643246868
1998-03-24 16:00:00,110.06,110.81,109.94,110.56,3333600,SPY,108.88921292197023,108.672,106.92649999999999,102.439,98.8201,97.29726666666667,95.8802,1,1,1,1,1,1,1,0.5,0.4542976558240959,1,0,0,0,1,0,1,Up,0.4300000000000068,0.39222840463377434
1998-03-25 16:00:00,111.41,111.53,109.19,110.16,4563700,SPY,109.14337033757619,108.979,107.208,102.76219999999999,99.002,97.41273333333334,95.99695,1,1,1,1,1,1,1,-1.25,-1.1219818687730005,0,1,0,1,0,1,0,Up,0.8499999999999943,0.7688133140376214
1998-03-26 16:00:00,109.88,110.75,109.63,110.09,3333500,SPY,109.33269627006095,109.247,107.45599999999999,103.0578,99.2035,97.51833333333333,96.1124,1,1,1,1,1,1,1,0.21000000000000796,0.19111758281762647,1,0,0,0,1,0,1,Down,-0.28000000000000114,-0.25417574437182383
1998-03-27 16:00:00,110.75,110.78,109.0,109.69,2601400,SPY,109.40415701604877,109.50699999999999,107.6905,103.3366,99.37979999999999,97.6324,96.22444999999999,1,1,1,1,1,1,1,-1.0600000000000023,-0.9571106094808147,0,1,0,0,1,1,0,Up,0.6599999999999966,0.5995094922336239
1998-03-30 16:00:00,109.63,110.09,108.97,109.56,2898200,SPY,109.43532561283902,109.63499999999999,107.923,103.631,99.5316,97.74573333333332,96.3275,1,0,1,1,1,1,1,-0.06999999999999318,-0.06385113563804906,0,1,0,0,1,0,1,Down,-0.060000000000002274,-0.054699607986144844
1998-03-31 16:00:00,110.16,111.19,109.75,109.94,5926500,SPY,109.53626049027122,109.773,108.14500000000001,103.90359999999998,99.69040000000001,97.86386666666667,96.42845,1,1,1,1,1,1,1,-0.21999999999999886,-0.1997095134350026,0,1,0,1,0,0,1,Up,0.5999999999999943,0.5476451259583738
1998-04-01 16:00:00,110.31,111.08,109.41,110.94,2913800,SPY,109.81700839221698,109.979,108.44800000000001,104.163,99.8567,97.99773333333333,96.53424999999999,1,1,1,1,1,1,1,0.6299999999999955,0.5711177590426937,1,0,0,1,0,0,1,Up,0.37000000000000455,0.33654720756776835
1998-04-02 16:00:00,110.94,112.25,110.75,112.03,3920900,SPY,110.2596067137736,110.248,108.85900000000001,104.46359999999999,100.0375,98.1344,96.64565,1,1,1,1,1,1,1,1.0900000000000034,0.9825130701280003,1,0,0,0,1,1,0,Up,0.0,0.0
1998-04-03 16:00:00,112.34,112.81,111.84,112.31,3744400,SPY,110.66968537101889,110.49100000000001,109.1815,104.78720000000001,100.2312,98.28273333333333,96.7607,1,1,1,1,1,1,1,-0.030000000000001137,-0.026704646608510893,0,1,0,0,1,1,0,Up,0.3100000000000023,0.2767115951084551
1998-04-06 16:00:00,113.25,113.38,111.69,111.81,4526700,SPY,110.89774829681511,110.70899999999999,109.49549999999999,105.10519999999998,100.4255,98.4256,96.8691,1,1,1,1,1,1,1,-1.4399999999999977,-1.2715231788079449,0,1,0,0,1,0,1,Up,0.9399999999999977,0.8369691033745862
1998-04-07 16:00:00,111.75,111.94,110.16,110.94,5509400,SPY,110.90619863745209,110.747,109.7095,105.4084,100.6108,98.5428,96.9759,1,1,1,1,1,1,1,-0.8100000000000023,-0.7248322147651027,0,1,0,0,1,0,1,Down,-0.060000000000002274,-0.05366246310705865
1998-04-08 16:00:00,111.22,111.28,109.75,110.38,4850200,SPY,110.80095890996168,110.769,109.874,105.67720000000001,100.80959999999999,98.65993333333333,97.09075000000001,1,1,1,1,1,1,1,-0.8400000000000034,-0.7552598453515585,0,1,0,1,0,0,1,Up,0.28000000000000114,0.2523886785649911
1998-04-09 16:00:00,110.56,111.28,110.53,111.09,4439200,SPY,110.85876712796936,110.869,110.05799999999999,105.9446,101.00110000000001,98.77733333333333,97.19805000000001,0,0,1,1,1,1,1,0.5300000000000011,0.4793777134587564,1,0,0,0,1,0,1,Up,0.18000000000000682,0.16307302047472988
1998-04-13 16:00:00,111.38,111.38,110.0,110.88,4333400,SPY,110.8630137023755,110.98799999999999,110.24749999999999,106.1984,101.17929999999998,98.89559999999999,97.30760000000001,1,1,1,1,1,1,1,-0.5,-0.44891362901777704,0,1,0,1,0,1,0,Up,0.28999999999999204,0.26104959942388334
1998-04-14 16:00:00,111.13,111.75,110.91,111.63,3250100,SPY,111.01641096190039,111.19500000000001,110.415,106.4648,101.3478,99.01613333333333,97.42295,1,0,1,1,1,1,1,0.5,0.44992351300278954,1,0,0,1,0,0,1,Up,0.25,0.22546897546897549
1998-04-15 16:00:00,111.97,112.13,111.16,112.0,3860000,SPY,111.21312876952032,111.401,110.58700000000002,106.70219999999999,101.52590000000001,99.13906666666666,97.53865,1,1,1,1,1,1,1,0.030000000000001137,0.02679289095293484,1,0,0,0,1,1,0,Up,0.3400000000000034,0.3045776225029145
1998-04-16 16:00:00,111.31,111.5,110.5,110.81,7175300,SPY,111.13250301561627,111.388,110.68350000000001,106.90460000000002,101.6874,99.26573333333333,97.65115,1,0,1,1,1,1,1,-0.5,-0.449195939268709,0,1,0,1,0,1,0,Down,-0.6899999999999977,-0.6160714285714265
1998-04-17 16:00:00,110.72,112.44,110.44,112.38,5550400,SPY,111.38200241249302,111.423,110.8355,107.141,101.8503,99.40740000000001,97.76635,0,0,0,1,1,1,1,1.6599999999999966,1.4992774566473959,1,0,0,1,0,0,1,Down,-0.09000000000000341,-0.08122010648858714
1998-04-20 16:00:00,112.0,112.56,111.88,112.31,3663500,SPY,111.56760192999442,111.423,110.95700000000002,107.37719999999999,102.0059,99.5384,97.87494999999998,1,1,1,1,1,1,1,0.3100000000000023,0.2767857142857163,1,0,0,1,0,1,0,Down,-0.37999999999999545,-0.33813845880049426
1998-04-21 16:00:00,112.44,113.16,111.91,112.88,4454700,SPY,111.83008154399553,111.53,111.11949999999999,107.6022,102.18469999999999,99.67426666666667,97.97904999999999,1,1,1,1,1,1,1,0.4399999999999977,0.39131981501244906,1,0,0,1,0,1,0,Up,0.12999999999999545,0.11575104621137516
1998-04-22 16:00:00,112.88,113.44,112.81,113.11,2354600,SPY,112.08606523519643,111.747,111.247,107.83999999999997,102.3633,99.7954,98.08895000000001,1,1,1,1,1,1,1,0.23000000000000398,0.20375620127569455,1,0,0,0,1,1,0,Up,0.0,0.0
1998-04-23 16:00:00,112.63,113.0,111.75,111.97,4966600,SPY,112.06285218815715,111.90599999999999,111.3375,108.03659999999999,102.52769999999998,99.9096,98.1884,1,1,1,1,1,1,1,-0.6599999999999966,-0.5859895232176121,0,1,0,0,1,1,0,Down,-0.480000000000004,-0.4243656617452073
1998-04-24 16:00:00,111.75,112.47,110.34,110.75,10989400,SPY,111.80028175052573,111.872,111.37050000000002,108.2084,102.6789,100.01313333333333,98.28685000000002,0,0,1,1,1,1,1,-1.0,-0.8948545861297539,0,1,0,0,1,0,1,Down,-0.21999999999999886,-0.19648120032151367
1998-04-27 16:00:00,109.38,110.66,107.63,108.81,14453000,SPY,111.20222540042059,111.665,111.32650000000001,108.334,102.7861,100.1046,98.37369999999999,0,0,0,1,1,1,1,-0.5699999999999932,-0.5211190345584139,0,1,0,0,1,0,1,Down,-1.3700000000000045,-1.237020316027092
1998-04-28 16:00:00,109.78,109.81,108.12,108.56,6512200,SPY,110.67378032033648,111.35799999999999,111.27650000000001,108.464,102.8967,100.19053333333333,98.4575,0,0,0,1,1,1,1,-1.2199999999999989,-1.1113135361632345,0,1,0,1,0,0,1,Up,0.9699999999999989,0.8914621817847613
1998-04-29 16:00:00,109.03,109.97,108.44,109.38,7671100,SPY,110.41502425626919,111.096,111.2485,108.60279999999999,103.01269999999998,100.28553333333333,98.5441,0,0,0,1,1,1,1,0.3499999999999943,0.3210125653489813,1,0,0,1,0,0,1,Up,0.46999999999999886,0.4329403095062628
1998-04-30 16:00:00,110.56,111.97,110.41,111.41,8610800,SPY,110.61401940501536,111.15599999999999,111.272,108.7642,103.1499,100.39933333333333,98.638,0,0,0,1,1,1,1,0.8499999999999943,0.7688133140376214,1,0,0,1,0,1,0,Up,1.1800000000000068,1.0788078259279639
1998-05-01 16:00:00,111.75,112.47,111.31,112.47,3964300,SPY,110.98521552401229,111.165,111.29399999999998,108.9558,103.2852,100.52453333333334,98.73189999999998,1,1,1,1,1,1,1,0.7199999999999989,0.6442953020134218,1,0,0,0,1,1,0,Up,0.3400000000000034,0.30517906830625924
1998-05-04 16:00:00,112.72,113.31,112.16,112.41,4512200,SPY,111.27017241920984,111.175,111.299,109.1308,103.4227,100.64413333333334,98.82754999999999,1,1,1,1,1,1,1,-0.3100000000000023,-0.2750177430802007,0,1,0,0,1,1,0,Up,0.25,0.2222814972881657
